Type,Mod Name,ObjectIndex,Editor Id,Name
NPC_,Crowded Cities 15.esp,0x00903E,LRccDayHunterHelf4,Iterti
NPC_,Crowded Cities 15.esp,0x00903F,LRccDayHunterHelf5,Nelanare
NPC_,Crowded Cities 15.esp,0x000CEA,LRccDayHunterImp1,Malpenar Galenus
NPC_,Crowded Cities 15.esp,0x009040,LRccDayHunterImp2,Lucret Flaeni
NPC_,Crowded Cities 15.esp,0x009041,LRccDayHunterImp3,Falced Cullei
NPC_,Crowded Cities 15.esp,0x009042,LRccDayHunterImp4,Apelle Vicici
NPC_,Crowded Cities 15.esp,0x009043,LRccDayHunterImp5,Agripp Valeiu
NPC_,Crowded Cities 15.esp,0x000CEC,LRccDayHunterNord1,Windre
NPC_,Crowded Cities 15.esp,0x009044,LRccDayHunterNord2,Alfhed
NPC_,Crowded Cities 15.esp,0x009045,LRccDayHunterNord3,Bormir
NPC_,Crowded Cities 15.esp,0x009046,LRccDayHunterNord4,Tymvir
NPC_,Crowded Cities 15.esp,0x009047,LRccDayHunterNord5,Thonronr
NPC_,Crowded Cities 15.esp,0x000CED,LRccDayHunterOrc1,Yadbaam Rugob
NPC_,Crowded Cities 15.esp,0x009048,LRccDayHunterOrc2,Yadbaam Rush
NPC_,Crowded Cities 15.esp,0x009049,LRccDayHunterOrc3,Bagamul Bar
NPC_,Crowded Cities 15.esp,0x00904A,LRccDayHunterOrc4,Yadbaam Lumbakh
NPC_,Crowded Cities 15.esp,0x00904B,LRccDayHunterOrc5,Shakh Gurub
NPC_,Crowded Cities 15.esp,0x000CEF,LRccDayHunterWelf1,Hingoth
NPC_,Crowded Cities 15.esp,0x00904C,LRccDayHunterWelf2,Agaron
NPC_,Crowded Cities 15.esp,0x00904D,LRccDayHunterWelf3,Eradrann
NPC_,Crowded Cities 15.esp,0x00904E,LRccDayHunterWelf4,Dangot
NPC_,Crowded Cities 15.esp,0x00904F,LRccDayHunterWelf5,Meldil
NPC_,Crowded Cities 15.esp,0x000D0B,LRccDayMageArgo1,Teemee
NPC_,Crowded Cities 15.esp,0x009536,LRccDayMageArgo2,Milos
NPC_,Crowded Cities 15.esp,0x009537,LRccDayMageArgo3,Meer-M
NPC_,Crowded Cities 15.esp,0x009538,LRccDayMageArgo4,Huleed
NPC_,Crowded Cities 15.esp,0x009539,LRccDayMageArgo5,Peer-Mah
NPC_,Crowded Cities 15.esp,0x000D0C,LRccDayMageBlack1,Nachae
NPC_,Crowded Cities 15.esp,0x00953A,LRccDayMageBlack2,Tralen
NPC_,Crowded Cities 15.esp,0x00953B,LRccDayMageBlack3,Nistacy
NPC_,Crowded Cities 15.esp,0x00953C,LRccDayMageBlack4,Nemind
NPC_,Crowded Cities 15.esp,0x00953D,LRccDayMageBlack5,Torlin
NPC_,Crowded Cities 15.esp,0x000D0D,LRccDayMageCat1,Raksadarg
NPC_,Crowded Cities 15.esp,0x00953E,LRccDayMageCat2,Qanaro
NPC_,Crowded Cities 15.esp,0x00953F,LRccDayMageCat3,Ri'Dat
NPC_,Crowded Cities 15.esp,0x009540,LRccDayMageCat4,J'Dato
NPC_,Crowded Cities 15.esp,0x009541,LRccDayMageCat5,Ma'Dat
NPC_,Crowded Cities 15.esp,0x000D0E,LRccDayMageDelf1,Bradas Othrendu
NPC_,Crowded Cities 15.esp,0x009542,LRccDayMageDelf2,Elammu Helvi
NPC_,Crowded Cities 15.esp,0x009543,LRccDayMageDelf3,Llaala Berend
NPC_,Crowded Cities 15.esp,0x009544,LRccDayMageDelf4,Dalam Benelas
NPC_,Crowded Cities 15.esp,0x009545,LRccDayMageDelf5,Maggot Fendyn
NPC_,Crowded Cities 15.esp,0x000D0F,LRccDayMageHelf1,Tunenrene
NPC_,Crowded Cities 15.esp,0x009546,LRccDayMageHelf2,Qorwyne
NPC_,Crowded Cities 15.esp,0x009547,LRccDayMageHelf3,Anaril
NPC_,Crowded Cities 15.esp,0x009548,LRccDayMageHelf4,Heceril
NPC_,Crowded Cities 15.esp,0x009549,LRccDayMageHelf5,Umbaca
NPC_,Crowded Cities 15.esp,0x000D10,LRccDayMageImp1,Pustius Jucania
NPC_,Crowded Cities 15.esp,0x00954A,LRccDayMageImp2,Procis Burtor
NPC_,Crowded Cities 15.esp,0x00954B,LRccDayMageImp3,Albeci Macrin
NPC_,Crowded Cities 15.esp,0x00954C,LRccDayMageImp4,Atteli Hertarian
NPC_,Crowded Cities 15.esp,0x00954D,LRccDayMageImp5,Audeius Macrin
NPC_,Crowded Cities 15.esp,0x000D11,LRccDayMageNord1,Gudlin
NPC_,Crowded Cities 15.esp,0x00954E,LRccDayMageNord2,Ulfgar
NPC_,Crowded Cities 15.esp,0x00954F,LRccDayMageNord3,Sifkni
NPC_,Crowded Cities 15.esp,0x009550,LRccDayMageNord4,Valund
NPC_,Crowded Cities 15.esp,0x009551,LRccDayMageNord5,Hefadm
NPC_,Crowded Cities 15.esp,0x000D12,LRccDayMageOrc1,Ugdul Bogadb
NPC_,Crowded Cities 15.esp,0x009552,LRccDayMageOrc2,Umbra Borbog
NPC_,Crowded Cities 15.esp,0x009553,LRccDayMageOrc3,Bogamu Yagadb
NPC_,Crowded Cities 15.esp,0x009554,LRccDayMageOrc4,Lugdul Durug
NPC_,Crowded Cities 15.esp,0x009555,LRccDayMageOrc5,Uramul Sharbag
NPC_,Crowded Cities 15.esp,0x000D13,LRccDayMageWelf1,Thaernd
NPC_,Crowded Cities 15.esp,0x009556,LRccDayMageWelf2,Elberond
NPC_,Crowded Cities 15.esp,0x009557,LRccDayMageWelf3,Aengot
NPC_,Crowded Cities 15.esp,0x009558,LRccDayMageWelf4,Allimi
NPC_,Crowded Cities 15.esp,0x009559,LRccDayMageWelf5,Godras
NPC_,Crowded Cities 15.esp,0x000CF0,LRccDayTravellerArgo1,Ineeme
NPC_,Crowded Cities 15.esp,0x00955A,LRccDayTravellerArgo2,Wih-Ju
NPC_,Crowded Cities 15.esp,0x00955B,LRccDayTravellerArgo3,Utadeeme
NPC_,Crowded Cities 15.esp,0x00955C,LRccDayTravellerArgo4,Bun-Zaw
NPC_,Crowded Cities 15.esp,0x00955D,LRccDayTravellerArgo5,Chaluree
NPC_,Crowded Cities 15.esp,0x000CF1,LRccDayTravellerBlack1,Danda
NPC_,Crowded Cities 15.esp,0x00955E,LRccDayTravellerBlack2,Hasell Stacey
NPC_,Crowded Cities 15.esp,0x00955F,LRccDayTravellerBlack3,Charon
NPC_,Crowded Cities 15.esp,0x009560,LRccDayTravellerBlack4,Staron
NPC_,Crowded Cities 15.esp,0x009561,LRccDayTravellerBlack5,Lanah
NPC_,Crowded Cities 15.esp,0x000CF2,LRccDayTravellerCat1,Ma'Dato
NPC_,Crowded Cities 15.esp,0x009562,LRccDayTravellerCat2,Wadarg
NPC_,Crowded Cities 15.esp,0x009563,LRccDayTravellerCat3,Shavir
NPC_,Crowded Cities 15.esp,0x009564,LRccDayTravellerCat4,Urjora
NPC_,Crowded Cities 15.esp,0x009565,LRccDayTravellerCat5,Wadargo
NPC_,Crowded Cities 15.esp,0x000CF3,LRccDayTravellerDelf1,Bedaves Belvilo
NPC_,Crowded Cities 15.esp,0x009566,LRccDayTravellerDelf2,Maggot Berendal
NPC_,Crowded Cities 15.esp,0x009567,LRccDayTravellerDelf3,Gidave Ralvayn
NPC_,Crowded Cities 15.esp,0x009568,LRccDayTravellerDelf4,Rogus Rothari
NPC_,Crowded Cities 15.esp,0x009569,LRccDayTravellerDelf5,Llaalam Rethre
NPC_,Crowded Cities 15.esp,0x000CF4,LRccDayTravellerHelf1,Lorund
NPC_,Crowded Cities 15.esp,0x00956A,LRccDayTravellerHelf2,Earmio
NPC_,Crowded Cities 15.esp,0x00956B,LRccDayTravellerHelf3,Meanaami
NPC_,Crowded Cities 15.esp,0x00956C,LRccDayTravellerHelf4,Molleen
NPC_,Crowded Cities 15.esp,0x00956D,LRccDayTravellerHelf5,Norilar
NPC_,Crowded Cities 15.esp,0x000CF5,LRccDayTravellerImp1,Ertius Furotis
NPC_,Crowded Cities 15.esp,0x00956E,LRccDayTravellerImp2,Malpenar Spurrudi
NPC_,Crowded Cities 15.esp,0x00956F,LRccDayTravellerImp3,Arenar Tunia
NPC_,Crowded Cities 15.esp,0x009570,LRccDayTravellerImp4,Gergus Claeni
NPC_,Crowded Cities 15.esp,0x009571,LRccDayTravellerImp5,Furippin Amatiu
NPC_,Crowded Cities 15.esp,0x000CF6,LRccDayTravellerNord1,Dagljo
NPC_,Crowded Cities 15.esp,0x009572,LRccDayTravellerNord2,Onming
NPC_,Crowded Cities 15.esp,0x009573,LRccDayTravellerNord3,Odming
NPC_,Crowded Cities 15.esp,0x009574,LRccDayTravellerNord4,Haaki
NPC_,Crowded Cities 15.esp,0x009575,LRccDayTravellerNord5,Svogre
NPC_,Crowded Cities 15.esp,0x000CF7,LRccDayTravellerOrc1,Glush Bagul
NPC_,Crowded Cities 15.esp,0x009576,LRccDayTravellerOrc2,Yadba Ular
NPC_,Crowded Cities 15.esp,0x009577,LRccDayTravellerOrc3,Rogdulg Bugdb
NPC_,Crowded Cities 15.esp,0x009578,LRccDayTravellerOrc4,Snagam Mogduk
NPC_,Crowded Cities 15.esp,0x009579,LRccDayTravellerOrc5,Guaron Bogadbu
NPC_,Crowded Cities 15.esp,0x000CF8,LRccDayTravellerWelf1,Anglal
NPC_,Crowded Cities 15.esp,0x00957A,LRccDayTravellerWelf2,Bereng
NPC_,Crowded Cities 15.esp,0x00957B,LRccDayTravellerWelf3,Glatho
NPC_,Crowded Cities 15.esp,0x00957C,LRccDayTravellerWelf4,Clengo
NPC_,Crowded Cities 15.esp,0x00957D,LRccDayTravellerWelf5,Barannir
NPC_,Crowded Cities 15.esp,0x000CF9,LRccDayWarriorArgo1,Skeeme
NPC_,Crowded Cities 15.esp,0x00957E,LRccDayWarriorArgo2,Chalur
NPC_,Crowded Cities 15.esp,0x00957F,LRccDayWarriorArgo3,J'Ram-Ku
NPC_,Crowded Cities 15.esp,0x009580,LRccDayWarriorArgo4,Neeta
NPC_,Crowded Cities 15.esp,0x009581,LRccDayWarriorArgo5,Bun-Zaw
NPC_,Crowded Cities 15.esp,0x000CFA,LRccDayWarriorBlack1,Jeanna
NPC_,Crowded Cities 15.esp,0x009582,LRccDayWarriorBlack2,Nachael
NPC_,Crowded Cities 15.esp,0x009583,LRccDayWarriorBlack3,Raccanna
NPC_,Crowded Cities 15.esp,0x009584,LRccDayWarriorBlack4,Jartod Mirel
NPC_,Crowded Cities 15.esp,0x009585,LRccDayWarriorBlack5,Glannah
NPC_,Crowded Cities 15.esp,0x000CFB,LRccDayWarriorCat1,Bahdah
NPC_,Crowded Cities 15.esp,0x009586,LRccDayWarriorCat2,Shabhira
NPC_,Crowded Cities 15.esp,0x009587,LRccDayWarriorCat3,Kiseen
NPC_,Crowded Cities 15.esp,0x009588,LRccDayWarriorCat4,Tsabhira
NPC_,Crowded Cities 15.esp,0x009589,LRccDayWarriorCat5,Ubaashid
NPC_,Crowded Cities 15.esp,0x000CFC,LRccDayWarriorDelf1,Hainab Lleran
NPC_,Crowded Cities 15.esp,0x00958A,LRccDayWarriorDelf2,Fadril Hleran
NPC_,Crowded Cities 15.esp,0x00958B,LRccDayWarriorDelf3,Dolms Hlervu
NPC_,Crowded Cities 15.esp,0x00958C,LRccDayWarriorDelf4,Tadave Helas
NPC_,Crowded Cities 15.esp,0x00958D,LRccDayWarriorDelf5,Dalamus Andalara
NPC_,Crowded Cities 15.esp,0x000CFD,LRccDayWarriorHelf1,Eraami
NPC_,Crowded Cities 15.esp,0x00958E,LRccDayWarriorHelf2,Tarenen
NPC_,Crowded Cities 15.esp,0x00958F,LRccDayWarriorHelf3,Volanare
NPC_,Crowded Cities 15.esp,0x009590,LRccDayWarriorHelf4,Dhaunare
NPC_,Crowded Cities 15.esp,0x009591,LRccDayWarriorHelf5,Tragri
NPC_,Crowded Cities 15.esp,0x000CFE,LRccDayWarriorImp1,Ertius Fulbarni
NPC_,Crowded Cities 15.esp,0x009592,LRccDayWarriorImp2,Benuni Catius
NPC_,Crowded Cities 15.esp,0x009593,LRccDayWarriorImp3,Clagiu Callei
NPC_,Crowded Cities 15.esp,0x009594,LRccDayWarriorImp4,Ildoni Jannus
NPC_,Crowded Cities 15.esp,0x009595,LRccDayWarriorImp5,Cidius Jucani
NPC_,Crowded Cities 15.esp,0x000CFF,LRccDayWarriorNord1,Snadmu
NPC_,Crowded Cities 15.esp,0x009596,LRccDayWarriorNord2,Abbard
NPC_,Crowded Cities 15.esp,0x009597,LRccDayWarriorNord3,Eifid
NPC_,Crowded Cities 15.esp,0x009598,LRccDayWarriorNord4,Radding
NPC_,Crowded Cities 15.esp,0x009599,LRccDayWarriorNord5,Fjolfrin
NPC_,Crowded Cities 15.esp,0x000D00,LRccDayWarriorOrc1,Yadbaam Mogdum
NPC_,Crowded Cities 15.esp,0x00959A,LRccDayWarriorOrc2,Guaron Lumbakh
NPC_,Crowded Cities 15.esp,0x00959B,LRccDayWarriorOrc3,Rogdul Sharob
NPC_,Crowded Cities 15.esp,0x00959C,LRccDayWarriorOrc4,Umbraam Loghar
NPC_,Crowded Cities 15.esp,0x00959D,LRccDayWarriorOrc5,Lorbul Shadbu
NPC_,Crowded Cities 15.esp,0x000D01,LRccDayWarriorWelf1,Ungeva
NPC_,Crowded Cities 15.esp,0x00959E,LRccDayWarriorWelf2,Endras
NPC_,Crowded Cities 15.esp,0x00959F,LRccDayWarriorWelf3,Elbero
NPC_,Crowded Cities 15.esp,0x0095A0,LRccDayWarriorWelf4,Tarhie
NPC_,Crowded Cities 15.esp,0x0095A1,LRccDayWarriorWelf5,Dirdin
NPC_,Crowded Cities 15.esp,0x00120C,LRccNightCommonerArgo1,Chaluree
NPC_,Crowded Cities 15.esp,0x0095A2,LRccNightCommonerArgo2,Utadee
NPC_,Crowded Cities 15.esp,0x0095A3,LRccNightCommonerArgo3,Heedal
NPC_,Crowded Cities 15.esp,0x0095A4,LRccNightCommonerArgo4,Peer-Mah
NPC_,Crowded Cities 15.esp,0x0095A5,LRccNightCommonerArgo5,Gratis-Monsta
NPC_,Crowded Cities 15.esp,0x00120D,LRccNightCommonerBlack1,Silannah
NPC_,Crowded Cities 15.esp,0x0095A6,LRccNightCommonerBlack2,Glannah Mirel
NPC_,Crowded Cities 15.esp,0x0095A7,LRccNightCommonerBlack3,Alusanna
NPC_,Crowded Cities 15.esp,0x0095A8,LRccNightCommonerBlack4,Malenah
NPC_,Crowded Cities 15.esp,0x0095A9,LRccNightCommonerBlack5,Iminda
NPC_,Crowded Cities 15.esp,0x00120E,LRccNightCommonerCat1,Udaranji
NPC_,Crowded Cities 15.esp,0x0095AA,LRccNightCommonerCat2,Khamuzi
NPC_,Crowded Cities 15.esp,0x0095AB,LRccNightCommonerCat3,Bahdahni
NPC_,Crowded Cities 15.esp,0x0095AC,LRccNightCommonerCat4,Ahdanj
NPC_,Crowded Cities 15.esp,0x0095AD,LRccNightCommonerCat5,Dahleena
NPC_,Crowded Cities 15.esp,0x00120F,LRccNightCommonerDelf1,Llaala Favala
NPC_,Crowded Cities 15.esp,0x0095AE,LRccNightCommonerDelf2,Enarvy Favala
NPC_,Crowded Cities 15.esp,0x0095AF,LRccNightCommonerDelf3,Thadas Drurel
NPC_,Crowded Cities 15.esp,0x0095B0,LRccNightCommonerDelf4,Enarvy Sendal
NPC_,Crowded Cities 15.esp,0x0095B1,LRccNightCommonerDelf5,Bildam Sarayn
NPC_,Crowded Cities 15.esp,0x001210,LRccNightCommonerHelf1,Hyaril
NPC_,Crowded Cities 15.esp,0x0095B2,LRccNightCommonerHelf2,Iroril
NPC_,Crowded Cities 15.esp,0x0095B3,LRccNightCommonerHelf3,Armion
NPC_,Crowded Cities 15.esp,0x0095B4,LRccNightCommonerHelf4,Tragrilar
NPC_,Crowded Cities 15.esp,0x0095B5,LRccNightCommonerHelf5,Eraamion
NPC_,Crowded Cities 15.esp,0x001211,LRccNightCommonerImp1,Stenar Cnisia
NPC_,Crowded Cities 15.esp,0x0095B6,LRccNightCommonerImp2,Caccia Sialius
NPC_,Crowded Cities 15.esp,0x0095B7,LRccNightCommonerImp3,Molvara Cnisia
NPC_,Crowded Cities 15.esp,0x0095B8,LRccNightCommonerImp4,Sabinuni Dergius
NPC_,Crowded Cities 15.esp,0x0095B9,LRccNightCommonerImp5,Pliton Otius
NPC_,Crowded Cities 15.esp,0x001212,LRccNightCommonerNord1,Lasska
NPC_,Crowded Cities 15.esp,0x0095BA,LRccNightCommonerNord2,Solding
NPC_,Crowded Cities 15.esp,0x0095BB,LRccNightCommonerNord3,Godrelhe
NPC_,Crowded Cities 15.esp,0x0095BC,LRccNightCommonerNord4,Brandrel
NPC_,Crowded Cities 15.esp,0x0095BD,LRccNightCommonerNord5,Balfhe
NPC_,Crowded Cities 15.esp,0x001213,LRccNightCommonerOrc1,Ghamul Shadbu
NPC_,Crowded Cities 15.esp,0x0095BE,LRccNightCommonerOrc2,Optio Shadbu
NPC_,Crowded Cities 15.esp,0x0095BF,LRccNightCommonerOrc3,Mashag Mogdum
NPC_,Crowded Cities 15.esp,0x0095C0,LRccNightCommonerOrc4,Rulfim Gurakh
NPC_,Crowded Cities 15.esp,0x0095C1,LRccNightCommonerOrc5,Gakken Dul
NPC_,Crowded Cities 15.esp,0x001214,LRccNightCommonerWelf1,Eradra
NPC_,Crowded Cities 15.esp,0x0095C2,LRccNightCommonerWelf2,Minego
NPC_,Crowded Cities 15.esp,0x0095C3,LRccNightCommonerWelf3,Pegarond
NPC_,Crowded Cities 15.esp,0x0095C4,LRccNightCommonerWelf4,Nalimi
NPC_,Crowded Cities 15.esp,0x0095C5,LRccNightCommonerWelf5,Forond
,,,,
NPC_,Crowded Cities 30.esp,0x000D02,LRccDayFarmerArgo1,Oleemeet
NPC_,Crowded Cities 30.esp,0x009008,LRccDayFarmerArgo2,Eleeme
NPC_,Crowded Cities 30.esp,0x009009,LRccDayFarmerArgo3,Heedalur
NPC_,Crowded Cities 30.esp,0x00900A,LRccDayFarmerArgo4,Wih-Ju
NPC_,Crowded Cities 30.esp,0x00900B,LRccDayFarmerArgo5,An-Zaw
NPC_,Crowded Cities 30.esp,0x000D03,LRccDayFarmerBlack1,Nistac
NPC_,Crowded Cities 30.esp,0x00900C,LRccDayFarmerBlack2,Kalort
NPC_,Crowded Cities 30.esp,0x00900D,LRccDayFarmerBlack3,Dandana
NPC_,Crowded Cities 30.esp,0x00900E,LRccDayFarmerBlack4,Riniso
NPC_,Crowded Cities 30.esp,0x00900F,LRccDayFarmerBlack5,Ildean
NPC_,Crowded Cities 30.esp,0x000D04,LRccDayFarmerCat1,Dro'Baad
NPC_,Crowded Cities 30.esp,0x009010,LRccDayFarmerCat2,Jo'Rakha
NPC_,Crowded Cities 30.esp,0x009011,LRccDayFarmerCat3,Ri'Dato
NPC_,Crowded Cities 30.esp,0x009012,LRccDayFarmerCat4,Jo'Rak
NPC_,Crowded Cities 30.esp,0x009013,LRccDayFarmerCat5,Raksada
NPC_,Crowded Cities 30.esp,0x000D05,LRccDayFarmerDelf1,Neldam Ienevala
NPC_,Crowded Cities 30.esp,0x009014,LRccDayFarmerDelf2,Maggothe Balvel
NPC_,Crowded Cities 30.esp,0x009015,LRccDayFarmerDelf3,Maggot Romori
NPC_,Crowded Cities 30.esp,0x009016,LRccDayFarmerDelf4,Sedaves Therayn
NPC_,Crowded Cities 30.esp,0x009017,LRccDayFarmerDelf5,Vedave Faryon
NPC_,Crowded Cities 30.esp,0x000D06,LRccDayFarmerHelf1,Fainde
NPC_,Crowded Cities 30.esp,0x009018,LRccDayFarmerHelf2,Volana
NPC_,Crowded Cities 30.esp,0x009019,LRccDayFarmerHelf3,Inganare
NPC_,Crowded Cities 30.esp,0x00901A,LRccDayFarmerHelf4,Estale
NPC_,Crowded Cities 30.esp,0x00901B,LRccDayFarmerHelf5,Tyertilar
NPC_,Crowded Cities 30.esp,0x000D07,LRccDayFarmerImp1,Raxleon Macro
NPC_,Crowded Cities 30.esp,0x00901C,LRccDayFarmerImp2,Hasphat Pelelius
NPC_,Crowded Cities 30.esp,0x00901D,LRccDayFarmerImp3,Silian Nuccusius
NPC_,Crowded Cities 30.esp,0x00901E,LRccDayFarmerImp4,Isobelle Statius
NPC_,Crowded Cities 30.esp,0x00901F,LRccDayFarmerImp5,Oritonde Peleiu
NPC_,Crowded Cities 30.esp,0x000D08,LRccDayFarmerNord1,Hrard
NPC_,Crowded Cities 30.esp,0x009020,LRccDayFarmerNord2,Sifkning
NPC_,Crowded Cities 30.esp,0x009021,LRccDayFarmerNord3,Norrid
NPC_,Crowded Cities 30.esp,0x009022,LRccDayFarmerNord4,Haakig
NPC_,Crowded Cities 30.esp,0x009023,LRccDayFarmerNord5,Raddin
NPC_,Crowded Cities 30.esp,0x000D09,LRccDayFarmerOrc1,Rogdul Boguk
NPC_,Crowded Cities 30.esp,0x009024,LRccDayFarmerOrc2,Ghamul Bugdb
NPC_,Crowded Cities 30.esp,0x009025,LRccDayFarmerOrc3,Umbraam Kashug
NPC_,Crowded Cities 30.esp,0x009026,LRccDayFarmerOrc4,Guaron Ogdub
NPC_,Crowded Cities 30.esp,0x009027,LRccDayFarmerOrc5,Gakkenfe Bogrol
NPC_,Crowded Cities 30.esp,0x000D0A,LRccDayFarmerWelf1,Faldil
NPC_,Crowded Cities 30.esp,0x009028,LRccDayFarmerWelf2,Ulwaengo
NPC_,Crowded Cities 30.esp,0x009029,LRccDayFarmerWelf3,Gaeleg
NPC_,Crowded Cities 30.esp,0x00902A,LRccDayFarmerWelf4,Bragor
NPC_,Crowded Cities 30.esp,0x00902B,LRccDayFarmerWelf5,Monthala
